tick,symbol,position,avg_price,realized,unrealized,total,mid
712360,BTC,-2401,62714.9,-3.27287e+06,351056,-2.92181e+06,62568.7
712360,ETH,37864,2379.67,6.83526e+06,2.36008e+06,9.19534e+06,2442.01
712360,ADA,46796,1,203749,21909.9,225659,1.4682
712370,BTC,-2410,62714.2,-3.2724e+06,368985,-2.90342e+06,62561.1
712370,ETH,37873,2379.69,6.83526e+06,2.28439e+06,9.11965e+06,2440.01
712370,ADA,46793,1,203752,21894.4,225646,1.4679
712380,BTC,-2413,62714,-3.2724e+06,390738,-2.88166e+06,62552
712380,ETH,37870,2379.69,6.83544e+06,2.32587e+06,9.16131e+06,2441.11
712380,ADA,46793,1,203752,21857,225609,1.4671
712390,BTC,-2416,62713.1,-3.27083e+06,414999,-2.85583e+06,62541.4
712390,ETH,37873,2379.69,6.83544e+06,2.40483e+06,9.24027e+06,2443.19
712390,ADA,46778,1,203803,21924.8,225728,1.4687
712400,BTC,-2416,62713.1,-3.27083e+06,416739,-2.85409e+06,62540.6
712400,ETH,37870,2379.69,6.83563e+06,2.45254e+06,9.28818e+06,2444.45
712400,ADA,46778,1,203803,21894.4,225697,1.46805
712410,BTC,-2404,62713.1,-3.26862e+06,438565,-2.83006e+06,62530.7
712410,ETH,37873,2379.7,6.83563e+06,2.45766e+06,9.29329e+06,2444.59
712410,ADA,46781,1,203803,21916.9,225720,1.4685
712420,BTC,-2404,62713.1,-3.26862e+06,463302,-2.80532e+06,62520.4
712420,ETH,37873,2379.72,6.83645e+06,2.44197e+06,9.27842e+06,2444.2
712420,ADA,46778,1,203806,21917.8,225724,1.46855
712430,BTC,-2395,62713.1,-3.26681e+06,499672,-2.76714e+06,62504.5
712430,ETH,37876,2379.72,6.83645e+06,2.47189e+06,9.30835e+06,2444.99
712430,ADA,46781,1,203806,21905.2,225711,1.46825
712440,BTC,-2389,62712.9,-3.26488e+06,508510,-2.75636e+06,62500
712440,ETH,37882,2379.74,6.83665e+06,2.45659e+06,9.29324e+06,2444.59
712440,ADA,46775,1,203812,21881.3,225693,1.4678
712450,BTC,-2392,62712.6,-3.26488e+06,508513,-2.75636e+06,62500
712450,ETH,37891,2379.75,6.83665e+06,2.44375e+06,9.2804e+06,2444.24
712450,ADA,46778,1,203812,21880.4,225692,1.46775
712460,BTC,-2392,62712.6,-3.26488e+06,620937,-2.64394e+06,62453
712460,ETH,37894,2379.76,6.83665e+06,2.3979e+06,9.23455e+06,2443.03
712460,ADA,46790,1,203812,21869.6,225682,1.4674
712470,BTC,-2392,62712.6,-3.26488e+06,589889,-2.67499e+06,62466
712470,ETH,37891,2379.76,6.83684e+06,2.37535e+06,9.2122e+06,2442.45
712470,ADA,46787,1,203815,21858.9,225674,1.4672
712480,BTC,-2395,62712.3,-3.26488e+06,556644,-2.70823e+06,62479.9
712480,ETH,37882,2379.76,6.83764e+06,2.36381e+06,9.20145e+06,2442.16
712480,ADA,46784,1,203818,21855.1,225673,1.46715
712490,BTC,-2407,62711.2,-3.26488e+06,520010,-2.74486e+06,62495.1
712490,ETH,37879,2379.76,6.83783e+06,2.36002e+06,9.19785e+06,2442.07
712490,ADA,46787,1,203818,21865.9,225684,1.46735
712500,BTC,-2410,62710.9,-3.26488e+06,457615,-2.80726e+06,62521
712500,ETH,37870,2379.77,6.83861e+06,2.33429e+06,9.17289e+06,2441.41
712500,ADA,46784,1,203821,21813,225634,1.46625
712510,BTC,-2413,62710.7,-3.26488e+06,457618,-2.80726e+06,62521
712510,ETH,37870,2379.77,6.83861e+06,2.3252e+06,9.16381e+06,2441.16
712510,ADA,46787,1,203821,21805.1,225626,1.46605
712520,BTC,-2425,62710,-3.26488e+06,332202,-2.93267e+06,62573
712520,ETH,37873,2379.77,6.83861e+06,2.2362e+06,9.07481e+06,2438.82
712520,ADA,46772,1,203872,21718.6,225591,1.46435
712530,BTC,-2428,62709.9,-3.26488e+06,304668,-2.96021e+06,62584.4
712530,ETH,37861,2379.77,6.83954e+06,2.22055e+06,9.06009e+06,2438.43
712530,ADA,46772,1,203875,21660.1,225535,1.4631
712540,BTC,-2431,62709.7,-3.26488e+06,304669,-2.96021e+06,62584.4
712540,ETH,37858,2379.77,6.83972e+06,2.25066e+06,9.09038e+06,2439.22
712540,ADA,46778,1,203878,21698,225576,1.46385
712550,BTC,-2422,62709.7,-3.26366e+06,347646,-2.91602e+06,62566.2
712550,ETH,37867,2379.79,6.83972e+06,2.30465e+06,9.14437e+06,2440.65
712550,ADA,46775,1,203881,21745.7,225627,1.4649
712560,BTC,-2419,62709.7,-3.26328e+06,303165,-2.96012e+06,62584.4
712560,ETH,37870,2379.79,6.83972e+06,2.37831e+06,9.21803e+06,2442.6
712560,ADA,46775,1,203881,21822.9,225704,1.46655
712570,BTC,-2416,62709.7,-3.26285e+06,339936,-2.92292e+06,62569
712570,ETH,37879,2379.81,6.83972e+06,2.40561e+06,9.24533e+06,2443.32
712570,ADA,46778,1,203881,21864,225745,1.4674
712580,BTC,-2422,62709,-3.26168e+06,266671,-2.995e+06,62598.9
712580,ETH,37891,2379.83,6.83972e+06,2.49203e+06,9.33174e+06,2445.6
712580,ADA,46775,1,203884,21965.5,225850,1.4696
712590,BTC,-2425,62708.9,-3.26168e+06,281310,-2.98037e+06,62592.9
712590,ETH,37888,2379.83,6.83992e+06,2.50661e+06,9.34652e+06,2445.99
712590,ADA,46787,1,203884,22001.6,225886,1.47025
712600,BTC,-2428,62708.7,-3.26168e+06,346957,-2.91472e+06,62565.8
712600,ETH,37888,2379.83,6.83992e+06,2.49581e+06,9.33572e+06,2445.7
712600,ADA,46799,1,203884,22004.9,225889,1.4702
712610,BTC,-2425,62708.7,-3.26125e+06,319659,-2.94159e+06,62576.9
712610,ETH,37885,2379.83,6.84011e+06,2.54202e+06,9.38213e+06,2446.93
712610,ADA,46796,1,203887,22036.2,225923,1.4709
712620,BTC,-2422,62708.7,-3.26089e+06,298193,-2.9627e+06,62585.6
712620,ETH,37891,2379.84,6.84032e+06,2.53125e+06,9.37157e+06,2446.64
712620,ADA,46802,1,203887,22034.4,225921,1.4708
712630,BTC,-2429,62708.4,-3.26089e+06,257149,-3.00374e+06,62602.5
712630,ETH,37894,2379.85,6.84032e+06,2.48636e+06,9.32667e+06,2445.46
712630,ADA,46805,1,203887,21972.6,225860,1.46945
712640,BTC,-2432,62708.3,-3.26089e+06,264884,-2.99601e+06,62599.3
712640,ETH,37903,2379.86,6.84032e+06,2.5188e+06,9.35912e+06,2446.32
712640,ADA,46808,1,203887,21983.4,225870,1.46965
712650,BTC,-2459,62707.1,-3.26089e+06,245136,-3.01576e+06,62607.5
712650,ETH,37900,2379.86,6.84052e+06,2.55347e+06,9.39399e+06,2447.24
712650,ADA,46811,1,203887,22052.7,225940,1.4711
712660,BTC,-2456,62707.1,-3.2606e+06,235811,-3.02479e+06,62611.1
712660,ETH,37897,2379.86,6.84072e+06,2.4987e+06,9.33942e+06,2445.8
712660,ADA,46808,1,203890,22023.2,225913,1.4705
712670,BTC,-2444,62707.1,-3.25951e+06,234634,-3.02487e+06,62611.1
712670,ETH,37894,2379.86,6.84092e+06,2.51934e+06,9.36026e+06,2446.35
712670,ADA,46805,1,203893,22019.4,225912,1.47045
712680,BTC,-2441,62707.1,-3.25923e+06,222385,-3.03684e+06,62616
712680,ETH,37891,2379.86,6.84112e+06,2.54472e+06,9.38584e+06,2447.02
712680,ADA,46811,1,203896,22064.4,225960,1.47135
712690,BTC,-2435,62707,-3.25818e+06,280996,-2.97719e+06,62591.6
712690,ETH,37882,2379.87,6.84197e+06,2.58085e+06,9.42283e+06,2447.99
712690,ADA,46823,1,203896,22079.4,225975,1.47155
712700,BTC,-2426,62707,-3.25696e+06,320302,-2.93666e+06,62575
712700,ETH,37879,2379.87,6.84218e+06,2.58065e+06,9.42283e+06,2447.99
712700,ADA,46820,1,203899,22096.7,225996,1.47195
712710,BTC,-2426,62706.9,-3.25649e+06,380559,-2.87593e+06,62550
712710,ETH,37879,2379.87,6.84238e+06,2.58045e+06,9.42283e+06,2447.99
712710,ADA,46820,1,203902,22117.8,226020,1.4724
712720,BTC,-2429,62706.1,-3.25508e+06,369497,-2.88558e+06,62554
712720,ETH,37876,2379.87,6.84259e+06,2.61187e+06,9.45446e+06,2448.83
712720,ADA,46817,1,203905,22128.1,226033,1.47265
712730,BTC,-2417,62706.1,-3.25319e+06,328915,-2.92428e+06,62570.1
712730,ETH,37879,2379.88,6.84259e+06,2.69747e+06,9.54006e+06,2451.09
712730,ADA,46814,1,203908,22114.9,226023,1.4724
712740,BTC,-2408,62706.1,-3.25189e+06,377271,-2.87462e+06,62549.5
712740,ETH,37882,2379.88,6.84259e+06,2.70449e+06,9.54707e+06,2451.28
712740,ADA,46817,1,203908,22109.3,226017,1.47225
712750,BTC,-2405,62706.1,-3.25139e+06,394742,-2.85665e+06,62542
712750,ETH,37879,2379.9,6.84346e+06,2.63796e+06,9.48142e+06,2449.54
712750,ADA,46814,1,203911,22089.2,226000,1.47185
712760,BTC,-2417,62705.6,-3.25139e+06,292946,-2.95845e+06,62584.4
712760,ETH,37891,2379.92,6.84346e+06,2.58705e+06,9.43051e+06,2448.2
712760,ADA,46805,1,203959,22047.5,226006,1.47105
712770,BTC,-2414,62705.6,-3.25108e+06,262190,-2.98889e+06,62596.9
712770,ETH,37888,2379.92,6.84367e+06,2.58571e+06,9.42938e+06,2448.16
712770,ADA,46814,1,203959,22028.3,225987,1.47055
712780,BTC,-2429,62704.9,-3.25108e+06,249638,-3.00145e+06,62602.2
712780,ETH,37888,2379.92,6.84367e+06,2.56468e+06,9.40835e+06,2447.61
712780,ADA,46817,1,203959,22011,225970,1.47015
712790,BTC,-2417,62704.9,-3.24979e+06,243691,-3.0061e+06,62604.1
712790,ETH,37885,2379.92,6.84388e+06,2.56258e+06,9.40646e+06,2447.56
712790,ADA,46814,1,203962,22002.6,225965,1.47
712800,BTC,-2417,62704.8,-3.24949e+06,243392,-3.00609e+06,62604.1
712800,ETH,37891,2379.93,6.84388e+06,2.56581e+06,9.40969e+06,2447.64
712800,ADA,46829,1,203962,21986.2,225948,1.4695
712810,BTC,-2408,62704.8,-3.24846e+06,263158,-2.9853e+06,62595.5
712810,ETH,37888,2379.93,6.84408e+06,2.54136e+06,9.38544e+06,2447.01
712810,ADA,46817,1,204010,21966.5,225977,1.4692
712820,BTC,-2402,62704.6,-3.24744e+06,343229,-2.90421e+06,62561.7
712820,ETH,37888,2379.93,6.84408e+06,2.64044e+06,9.48452e+06,2449.62
712820,ADA,46814,1,204013,22026,226039,1.4705
712830,BTC,-2390,62704.6,-3.2457e+06,328082,-2.91762e+06,62567.4
712830,ETH,37894,2379.95,6.84429e+06,2.67209e+06,9.51639e+06,2450.46
712830,ADA,46820,1,204016,22035.8,226052,1.47065
712840,BTC,-2387,62704.6,-3.24535e+06,236010,-3.00935e+06,62605.8
712840,ETH,37897,2379.95,6.84429e+06,2.65485e+06,9.49915e+06,2450.01
712840,ADA,46817,1,204019,22029.7,226049,1.47055
712850,BTC,-2381,62704.5,-3.2444e+06,235091,-3.00931e+06,62605.8
712850,ETH,37894,2379.95,6.84451e+06,2.70902e+06,9.55353e+06,2451.44
712850,ADA,46814,1,204022,22072.8,226095,1.4715
712860,BTC,-2384,62704.4,-3.2444e+06,235091,-3.00931e+06,62605.8
712860,ETH,37891,2379.95,6.84472e+06,2.66334e+06,9.50806e+06,2450.24
712860,ADA,46811,1,204025,22026.9,226052,1.47055
712870,BTC,-2381,62704.4,-3.2441e+06,234796,-3.00931e+06,62605.8
712870,ETH,37894,2379.96,6.84472e+06,2.6101e+06,9.45483e+06,2448.84
712870,ADA,46814,1,204025,22021.3,226046,1.4704
712880,BTC,-2384,62704.3,-3.2441e+06,234129,-3.00997e+06,62606.1
712880,ETH,37891,2379.96,6.84493e+06,2.56897e+06,9.4139e+06,2447.76
712880,ADA,46817,1,204025,22011,226036,1.47015
712890,BTC,-2378,62704.3,-3.24354e+06,205455,-3.03808e+06,62617.9
712890,ETH,37897,2379.97,6.84493e+06,2.56406e+06,9.40899e+06,2447.62
712890,ADA,46817,1,204028,21978.2,226006,1.46945
712900,BTC,-2381,62704.1,-3.24354e+06,226486,-3.01705e+06,62609
712900,ETH,37900,2379.97,6.84493e+06,2.64611e+06,9.49104e+06,2449.79
712900,ADA,46817,1,204028,22013.4,226041,1.4702
712910,BTC,-2384,62704,-3.24354e+06,290483,-2.95306e+06,62582.1
712910,ETH,37903,2379.98,6.84493e+06,2.66639e+06,9.51132e+06,2450.32
712910,ADA,46814,1,204031,22047.1,226078,1.47095
712920,BTC,-2375,62704,-3.24236e+06,328289,-2.91407e+06,62565.8
712920,ETH,37900,2379.98,6.84514e+06,2.69404e+06,9.53918e+06,2451.06
712920,ADA,46817,1,204031,22043.8,226075,1.47085
712930,BTC,-2375,62704,-3.24236e+06,298542,-2.94382e+06,62578.3
712930,ETH,37903,2379.98,6.84514e+06,2.66221e+06,9.50735e+06,2450.22
712930,ADA,46820,1,204031,22028.8,226060,1.4705
712940,BTC,-2369,62703.8,-3.24117e+06,322581,-2.91859e+06,62567.7
712940,ETH,37906,2379.99,6.84514e+06,2.67548e+06,9.52062e+06,2450.57
712940,ADA,46832,1,204031,22041.5,226072,1.47065
712950,BTC,-2366,62703.8,-3.24078e+06,309822,-2.93095e+06,62572.9
712950,ETH,37909,2379.99,6.84514e+06,2.70486e+06,9.55e+06,2451.35
712950,ADA,46829,1,204034,22096.3,226130,1.47185
712960,BTC,-2363,62703.8,-3.24038e+06,365858,-2.87452e+06,62549
712960,ETH,37906,2379.99,6.84536e+06,2.65291e+06,9.49826e+06,2449.98
712960,ADA,46826,1,204037,22029.3,226066,1.47045
712970,BTC,-2366,62703.6,-3.24038e+06,365861,-2.87452e+06,62549
712970,ETH,37909,2380,6.84536e+06,2.65064e+06,9.49599e+06,2449.92
712970,ADA,46829,1,204037,22019,226056,1.4702
712980,BTC,-2357,62703.4,-3.23848e+06,360304,-2.87817e+06,62550.6
712980,ETH,37912,2380,6.84536e+06,2.59814e+06,9.44349e+06,2448.53
712980,ADA,46829,1,204040,21927.7,225968,1.46825
712990,BTC,-2360,62703.2,-3.23848e+06,339248,-2.89923e+06,62559.5
712990,ETH,37909,2380,6.84557e+06,2.65195e+06,9.49752e+06,2449.96
712990,ADA,46829,1,204040,21969.8,226010,1.46915
713000,BTC,-2348,62703.2,-3.23678e+06,328460,-2.90832e+06,62563.4
713000,ETH,37906,2380,6.84578e+06,2.65402e+06,9.4998e+06,2450.02
713000,ADA,46826,1,204043,21975.4,226018,1.4693
713010,BTC,-2342,62703.1,-3.23548e+06,320247,-2.91523e+06,62566.3
713010,ETH,37909,2380.01,6.84578e+06,2.5964e+06,9.44218e+06,2448.5
713010,ADA,46823,1,204046,21960,226006,1.469
713020,BTC,-2345,62702.9,-3.23548e+06,397809,-2.83767e+06,62533.2
713020,ETH,37906,2380.01,6.84599e+06,2.62766e+06,9.47365e+06,2449.33
713020,ADA,46826,1,204046,21963.7,226010,1.46905
713030,BTC,-2360,62701.8,-3.23548e+06,403266,-2.83221e+06,62530.9
713030,ETH,37918,2380.03,6.84599e+06,2.60458e+06,9.45057e+06,2448.72
713030,ADA,46838,1,204046,21913.2,225959,1.46785
713040,BTC,-2351,62701.8,-3.23387e+06,454414,-2.77945e+06,62508.5
713040,ETH,37906,2380.03,6.84686e+06,2.62536e+06,9.47223e+06,2449.29
713040,ADA,46835,1,204049,21939.9,225989,1.46845
713050,BTC,-2366,62700.5,-3.23387e+06,503489,-2.73038e+06,62487.7
713050,ETH,37909,2380.04,6.84686e+06,2.63427e+06,9.48114e+06,2449.53
713050,ADA,46838,1,204049,21934.2,225983,1.4683
713060,BTC,-2369,62700.2,-3.23387e+06,503490,-2.73038e+06,62487.7
713060,ETH,37906,2380.04,6.84707e+06,2.65984e+06,9.50692e+06,2450.2
713060,ADA,46835,1,204052,21977.3,226029,1.46925
713070,BTC,-2375,62699.7,-3.23387e+06,503492,-2.73038e+06,62487.7
713070,ETH,37918,2380.06,6.84707e+06,2.6542e+06,9.50127e+06,2450.06
713070,ADA,46835,1,204055,21977.3,226032,1.46925
713080,BTC,-2375,62699.7,-3.23387e+06,514821,-2.71905e+06,62482.9
713080,ETH,37921,2380.06,6.84707e+06,2.61704e+06,9.46411e+06,2449.07
713080,ADA,46832,1,204058,21936.1,225994,1.4684
713090,BTC,-2378,62699.4,-3.23387e+06,514821,-2.71905e+06,62482.9
713090,ETH,37918,2380.08,6.84794e+06,2.61133e+06,9.45927e+06,2448.95
713090,ADA,46829,1,204061,21913.6,225975,1.46795
713100,BTC,-2375,62699.4,-3.23321e+06,511464,-2.72175e+06,62484
713100,ETH,37915,2380.08,6.84815e+06,2.57832e+06,9.42647e+06,2448.08
713100,ADA,46835,1,204064,21923.5,225987,1.4681
713110,BTC,-2372,62699.4,-3.23256e+06,513522,-2.71904e+06,62482.9
713110,ETH,37912,2380.08,6.84835e+06,2.55329e+06,9.40164e+06,2447.43
713110,ADA,46838,1,204064,21880.4,225944,1.46715
713120,BTC,-2375,62699.1,-3.23256e+06,513522,-2.71904e+06,62482.9
713120,ETH,37915,2380.08,6.84835e+06,2.53301e+06,9.38136e+06,2446.89
713120,ADA,46841,1,204064,21872.4,225936,1.46695
713130,BTC,-2378,62698.9,-3.23256e+06,513523,-2.71904e+06,62482.9
713130,ETH,37918,2380.09,6.84835e+06,2.52183e+06,9.37018e+06,2446.6
713130,ADA,46844,1,204064,21812.9,225877,1.46565
713140,BTC,-2375,62698.9,-3.23191e+06,517387,-2.71452e+06,62481
713140,ETH,37915,2380.09,6.84855e+06,2.50874e+06,9.35729e+06,2446.26
713140,ADA,46847,1,204064,21812,225876,1.4656
713150,BTC,-2363,62698.9,-3.22905e+06,567870,-2.66118e+06,62458.5
713150,ETH,37918,2380.09,6.84855e+06,2.51026e+06,9.35881e+06,2446.3
713150,ADA,46850,1,204064,21843.8,225908,1.46625
713160,BTC,-2351,62698.9,-3.22617e+06,525536,-2.70063e+06,62475.3
713160,ETH,37918,2380.1,6.84875e+06,2.51158e+06,9.36033e+06,2446.34
713160,ADA,46856,1,204064,21830.2,225894,1.4659
713170,BTC,-2348,62698.9,-3.2255e+06,524866,-2.70063e+06,62475.3
713170,ETH,37918,2380.12,6.84959e+06,2.50647e+06,9.35606e+06,2446.22
713170,ADA,46847,1,204112,21821.3,225933,1.4658
713180,BTC,-2348,62698.9,-3.2255e+06,422798,-2.8027e+06,62518.8
713180,ETH,37927,2380.13,6.84959e+06,2.50139e+06,9.35098e+06,2446.09
713180,ADA,46838,1,204160,21814.8,225975,1.46575
713190,BTC,-2351,62698.6,-3.2255e+06,472530,-2.75297e+06,62497.6
713190,ETH,37930,2380.14,6.84959e+06,2.47825e+06,9.32784e+06,2445.47
713190,ADA,46847,1,204160,21821.3,225981,1.4658
713200,BTC,-2354,62698.3,-3.2255e+06,540051,-2.68545e+06,62468.9
713200,ETH,37933,2380.14,6.84959e+06,2.49646e+06,9.34606e+06,2445.95
713200,ADA,46844,1,204163,21810.6,225974,1.4656
713210,BTC,-2351,62698.3,-3.2248e+06,539363,-2.68544e+06,62468.9
713210,ETH,37918,2380.14,6.85062e+06,2.48903e+06,9.33965e+06,2445.78
713210,ADA,46841,1,204166,21783.4,225949,1.46505
713220,BTC,-2354,62698,-3.2248e+06,504781,-2.72002e+06,62483.6
713220,ETH,37915,2380.14,6.85081e+06,2.49528e+06,9.34609e+06,2445.95
713220,ADA,46838,1,204169,21789,225958,1.4652
713230,BTC,-2357,62697.8,-3.2248e+06,540703,-2.6841e+06,62468.4
713230,ETH,37927,2380.16,6.85081e+06,2.55694e+06,9.40775e+06,2447.58
713230,ADA,46841,1,204169,21832.6,226002,1.4661
713240,BTC,-2351,62697.5,-3.22246e+06,608244,-2.61421e+06,62438.8
713240,ETH,37930,2380.17,6.85081e+06,2.57913e+06,9.42995e+06,2448.16
713240,ADA,46844,1,204169,21911.3,226080,1.46775
713250,BTC,-2354,62697.1,-3.22246e+06,709750,-2.51271e+06,62395.6
713250,ETH,37930,2380.17,6.85102e+06,2.53702e+06,9.38804e+06,2447.06
713250,ADA,46850,1,204169,21902.4,226071,1.4675
713260,BTC,-2354,62697.1,-3.22246e+06,687575,-2.53488e+06,62405
713260,ETH,37930,2380.17,6.85102e+06,2.49359e+06,9.34461e+06,2445.91
713260,ADA,46841,1,204217,21867.7,226085,1.46685
713270,BTC,-2351,62697.1,-3.2216e+06,669959,-2.55164e+06,62412.1
713270,ETH,37927,2380.17,6.85122e+06,2.51084e+06,9.36206e+06,2446.38
713270,ADA,46844,1,204217,21892.5,226110,1.46735
713280,BTC,-2330,62697.1,-3.21608e+06,581726,-2.63436e+06,62447.4
713280,ETH,37924,2380.17,6.85142e+06,2.5516e+06,9.40302e+06,2447.45
713280,ADA,46847,1,204217,21919.7,226137,1.4679
713290,BTC,-2333,62696.8,-3.21608e+06,616653,-2.59943e+06,62432.4
713290,ETH,37933,2380.19,6.85142e+06,2.50537e+06,9.35679e+06,2446.24
713290,ADA,46850,1,204217,21879,226096,1.467
713300,BTC,-2321,62696.8,-3.21229e+06,756907,-2.45538e+06,62370.7
713300,ETH,37936,2380.19,6.85142e+06,2.47654e+06,9.32796e+06,2445.47
713300,ADA,46847,1,204220,21826,226046,1.4659
713310,BTC,-2312,62696.8,-3.20934e+06,702773,-2.50656e+06,62392.8
713310,ETH,37927,2380.2,6.85224e+06,2.48449e+06,9.33673e+06,2445.7
713310,ADA,46844,1,204223,21777.8,226001,1.4649
713320,BTC,-2315,62696.4,-3.20934e+06,689689,-2.51965e+06,62398.5
713320,ETH,37930,2380.2,6.85224e+06,2.50782e+06,9.36006e+06,2446.32
713320,ADA,46847,1,204223,21760.4,225983,1.4645
713330,BTC,-2318,62696,-3.20934e+06,572006,-2.63733e+06,62449.2
713330,ETH,37933,2380.21,6.85224e+06,2.48753e+06,9.33977e+06,2445.78
713330,ADA,46856,1,204223,21755.2,225978,1.4643
713340,BTC,-2309,62695.6,-3.2061e+06,668205,-2.53789e+06,62406.2
713340,ETH,37933,2380.21,6.85244e+06,2.54006e+06,9.3925e+06,2447.18
713340,ADA,46862,1,204223,21774.4,225997,1.46465
713350,BTC,-2309,62695.6,-3.2061e+06,547328,-2.65877e+06,62458.6
713350,ETH,37945,2380.23,6.85244e+06,2.54067e+06,9.39311e+06,2447.19
713350,ADA,46859,1,204226,21761.3,225987,1.4644
713360,BTC,-2318,62694.5,-3.20543e+06,492473,-2.71295e+06,62482.1
713360,ETH,37948,2380.24,6.85244e+06,2.45776e+06,9.3102e+06,2445.01
713360,ADA,46856,1,204229,21621.7,225851,1.46145
713370,BTC,-2339,62692.6,-3.20483e+06,451513,-2.75331e+06,62499.5
713370,ETH,37954,2380.25,6.85264e+06,2.46709e+06,9.31973e+06,2445.26
713370,ADA,46841,1,204280,21610.1,225890,1.46135
713380,BTC,-2342,62692.3,-3.20483e+06,450378,-2.75445e+06,62500
713380,ETH,37963,2380.27,6.85264e+06,2.49845e+06,9.35109e+06,2446.08
713380,ADA,46844,1,204280,21653.6,225934,1.46225
713390,BTC,-2339,62692.3,-3.20424e+06,449802,-2.75444e+06,62500
713390,ETH,37960,2380.27,6.85284e+06,2.57132e+06,9.42417e+06,2448.01
713390,ADA,46832,1,204328,21739.4,226067,1.4642
713400,BTC,-2342,62692.1,-3.20424e+06,400115,-2.80413e+06,62521.2
713400,ETH,37957,2380.27,6.85304e+06,2.5083e+06,9.36135e+06,2446.35
713400,ADA,46829,1,204331,21686.5,226018,1.4631
713410,BTC,-2342,62692.1,-3.20424e+06,294526,-2.90972e+06,62566.3
713410,ETH,37960,2380.27,6.85304e+06,2.56581e+06,9.41886e+06,2447.86
713410,ADA,46829,1,204331,21700.6,226032,1.4634
713420,BTC,-2345,62691.9,-3.20424e+06,279115,-2.92513e+06,62572.9
713420,ETH,37963,2380.28,6.85304e+06,2.64288e+06,9.49593e+06,2449.89
713420,ADA,46832,1,204331,21798,226129,1.46545
713430,BTC,-2336,62691.8,-3.20271e+06,277688,-2.92503e+06,62572.9
713430,ETH,37963,2380.28,6.85325e+06,2.64648e+06,9.49973e+06,2449.99
713430,ADA,46835,1,204337,21822.8,226160,1.46595
713440,BTC,-2333,62691.8,-3.20235e+06,277332,-2.92502e+06,62572.9
713440,ETH,37972,2380.3,6.85325e+06,2.69531e+06,9.54856e+06,2451.28
713440,ADA,46838,1,204337,21871,226208,1.46695
713450,BTC,-2345,62691.3,-3.20235e+06,218775,-2.98358e+06,62598
713450,ETH,37972,2380.3,6.85325e+06,2.69398e+06,9.54723e+06,2451.24
713450,ADA,46835,1,204340,21846.2,226186,1.46645
713460,BTC,-2357,62690.8,-3.20235e+06,212364,-2.98999e+06,62600.7
713460,ETH,37969,2380.3,6.85347e+06,2.69377e+06,9.54723e+06,2451.24
713460,ADA,46832,1,204343,21826.1,226169,1.46605
713470,BTC,-2354,62690.8,-3.20206e+06,226948,-2.97511e+06,62594.4
713470,ETH,37972,2380.3,6.85347e+06,2.76591e+06,9.61938e+06,2453.14
713470,ADA,46835,1,204343,21881.3,226224,1.4672
713480,BTC,-2354,62690.8,-3.20206e+06,325839,-2.87622e+06,62552.4
713480,ETH,37981,2380.32,6.85347e+06,2.76463e+06,9.6181e+06,2453.11
713480,ADA,46847,1,204343,21868.2,226211,1.4668
713490,BTC,-2351,62690.8,-3.20165e+06,310801,-2.89085e+06,62558.6
713490,ETH,37978,2380.32,6.85369e+06,2.78055e+06,9.63424e+06,2453.53
713490,ADA,46850,1,204343,21876.6,226220,1.46695
713500,BTC,-2339,62690.8,-3.19996e+06,381712,-2.81825e+06,62527.7
713500,ETH,37981,2380.33,6.85369e+06,2.8174e+06,9.67109e+06,2454.51
713500,ADA,46847,1,204346,21919.7,226266,1.4679
713510,BTC,-2342,62690.6,-3.19996e+06,304860,-2.8951e+06,62560.5
713510,ETH,37984,2380.33,6.85369e+06,2.82291e+06,9.6766e+06,2454.65
713510,ADA,46850,1,204346,21949.2,226295,1.4685
713520,BTC,-2342,62690.5,-3.19955e+06,270777,-2.92877e+06,62574.9
713520,ETH,37990,2380.34,6.85369e+06,2.86395e+06,9.71764e+06,2455.73
713520,ADA,46850,1,204349,21942.2,226291,1.46835
713530,BTC,-2345,62690.3,-3.19955e+06,273940,-2.92561e+06,62573.5
713530,ETH,37987,2380.34,6.85392e+06,2.84872e+06,9.70263e+06,2455.34
713530,ADA,46838,1,204397,21950.6,226348,1.46865
713540,BTC,-2342,62690.3,-3.19927e+06,212205,-2.98707e+06,62599.7
713540,ETH,37984,2380.34,6.85414e+06,2.7655e+06,9.61963e+06,2453.15
713540,ADA,46835,1,204400,21869.6,226270,1.46695
713550,BTC,-2339,62690.3,-3.199e+06,211840,-2.98716e+06,62599.8
713550,ETH,37990,2380.36,6.85436e+06,2.78811e+06,9.64247e+06,2453.75
713550,ADA,46838,1,204400,21885.1,226285,1.46725
713560,BTC,-2342,62690.2,-3.199e+06,167434,-3.03156e+06,62618.7
713560,ETH,37993,2380.37,6.85436e+06,2.73701e+06,9.59137e+06,2452.41
713560,ADA,46835,1,204403,21893,226296,1.46745
713570,BTC,-2342,62690.2,-3.199e+06,175373,-3.02362e+06,62615.3
713570,ETH,37999,2380.38,6.85458e+06,2.77521e+06,9.62979e+06,2453.41
713570,ADA,46838,1,204403,21903.8,226307,1.46765
713580,BTC,-2339,62690.2,-3.19877e+06,254230,-2.94454e+06,62581.5
713580,ETH,37996,2380.4,6.8555e+06,2.79735e+06,9.65285e+06,2454.02
713580,ADA,46841,1,204403,21928.6,226332,1.46815
713590,BTC,-2336,62690.2,-3.19839e+06,238674,-2.95971e+06,62588.1
