tick,symbol,real_mid,real_spread,real_bidDepth,real_askDepth,engine_bestBid,engine_bestAsk
1820,BTC,56091.3,0.01,0,287.75,56123,56125
1820,ETH,1963.16,0.76,3277.49,0,1970,1974
1820,ADA,1.1852,0.0012,0,0,1,2
1830,BTC,56100,0.01,0,0,56123,56125
1830,ETH,1964.22,0.05,0,962.04,1970,1974
1830,ADA,1.1847,0.0006,0,0,1,2
1840,BTC,56100,0.01,0,0,56108,56125
1840,ETH,1964.05,0.41,0,0,1970,1974
1840,ADA,1.1847,0.0014,0,0,1,2
1850,BTC,56100,0.01,0,0,56108,56125
1850,ETH,1964.88,0.25,0,0,1970,1974
1850,ADA,1.1839,0.001,0,0,1,2
1860,BTC,56100,0.01,0,0,56108,56125
1860,ETH,1964.9,0.2,0,0,1970,1974
1860,ADA,1.1843,0.0014,0,0,1,2
1870,BTC,56100,0.01,0,0,56108,56125
1870,ETH,1964.62,0.63,0,0,1970,1974
1870,ADA,1.1846,0.0014,0,0,1,2
1880,BTC,56100,0.01,0,0,56108,56125
1880,ETH,1964.2,0.01,0,0,1970,1974
1880,ADA,1.1843,0.0014,0,0,1,2
1890,BTC,56100,0.01,0,0,56108,56125
1890,ETH,1964.48,0.42,0,0,1970,1974
1890,ADA,1.18555,0.0007,0,0,1,2
1900,BTC,56087.4,0.01,0,0,56108,56125
1900,ETH,1964.99,0.01,0,0,1970,1974
1900,ADA,1.18535,0.0009,0,0,1,2
1910,BTC,56097.7,0.01,0,196.07,56108,56125
1910,ETH,1964.86,0.25,0,0,1970,1974
1910,ADA,1.1843,0.0012,0,0,1,2
1920,BTC,56097.8,0.01,0,0,56108,56125
1920,ETH,1964.99,0.01,0,0,1970,1974
1920,ADA,1.1849,0.0006,0,0,1,2
1930,BTC,56100,0.01,0,0,56108,56125
1930,ETH,1964.99,0.01,0,0,1970,1974
1930,ADA,1.18325,0.0003,349.32,380.63,1,2
1940,BTC,56100,0.01,0,0,56108,56125
1940,ETH,1964.69,0.52,185.68,0,1970,1974
1940,ADA,1.1826,0.001,0,0,1,2
1950,BTC,56100,0.01,0,0,56105,56125
1950,ETH,1963.77,0.3,0,0,1970,1974
1950,ADA,1.1825,0.0008,0,0,1,2
1960,BTC,56099.1,0.01,0,0,56105,56125
1960,ETH,1964.1,0.01,0,980.53,1970,1974
1960,ADA,1.1815,0.001,0,0,1,2
1970,BTC,56100,0.01,0,0,56105,56125
1970,ETH,1962.95,0.01,0,0,1970,1974
1970,ADA,1.179,0.0014,0,0,1,2
1980,BTC,56091.3,0.01,0,0,56104,56122
1980,ETH,1961.01,0.01,0,14.92,1970,1974
1980,ADA,1.17755,0.0011,0,0,1,2
1990,BTC,56065.8,4.37,0,0,56104,56122
1990,ETH,1961.73,0.97,0,0,1970,1974
1990,ADA,1.1788,0.001,0,0,1,2
2000,BTC,56054.9,0.01,0,0,56104,56122
2000,ETH,1963.35,0.01,0,99.9,1970,1974
2000,ADA,1.17755,0.0009,0,0,1,2
2010,BTC,56043.4,6.01,0,0,56104,56122
2010,ETH,1961.47,0.74,426.67,0,1968,1974
2010,ADA,1.1776,0.001,0,0,1,2
2020,BTC,56016.5,0.01,0,0,56100,56122
2020,ETH,1963.3,0.24,0,1547.36,1968,1974
2020,ADA,1.1754,0.0008,0,0,1,2
2030,BTC,56035.3,3.95,0,6176.24,56100,56122
2030,ETH,1961.36,0.85,0,0,1968,1974
2030,ADA,1.17715,0.0011,0,0,1,2
2040,BTC,56019.2,13.47,0,0,56100,56122
2040,ETH,1962.66,0.36,0,0,1968,1974
2040,ADA,1.17555,0.0009,0,0,1,2
2050,BTC,56022.8,0.1,0,0,56100,56122
2050,ETH,1959.99,0.01,0,0,1968,1974
2050,ADA,1.177,0.0008,0,0,1,2
2060,BTC,56000,0.01,0,0,56098,56122
2060,ETH,1959.99,0.01,0,0,1968,1974
2060,ADA,1.1772,0.0012,0,0,1,2
2070,BTC,56032.7,0.01,0,0,56098,56122
2070,ETH,1960.47,0.28,0,854.69,1968,1974
2070,ADA,1.17795,0.0007,0,0,1,2
2080,BTC,56027.5,0.02,0,10293.2,56098,56122
2080,ETH,1961.42,0.01,0,0,1968,1974
2080,ADA,1.1785,0.0008,0,0,1,2
2090,BTC,56038.4,0.01,0,0,56098,56122
2090,ETH,1960.49,0.41,286.49,0,1968,1974
2090,ADA,1.178,0.0008,0,0,1,2
2100,BTC,56038.5,0.09,0,0,56098,56122
2100,ETH,1958.86,0.01,0,595.82,1968,1974
2100,ADA,1.177,0.001,0,397.99,1,2
2110,BTC,56009.8,0.12,0,0,56098,56122
2110,ETH,1955.25,0.02,0,1000.62,1968,1974
2110,ADA,1.1782,0.0006,0,0,1,2
2120,BTC,55977.8,3.64,0,0,56098,56122
2120,ETH,1957.7,1.16,0,0,1967,1974
2120,ADA,1.17975,0.0005,0,0,1,2
2130,BTC,56038.3,0.01,2452.67,0,56093,56122
2130,ETH,1960.58,0.03,0,2949.86,1967,1974
2130,ADA,1.18015,0.0009,0,0,1,2
2140,BTC,56064.6,0.01,0,0,56093,56122
2140,ETH,1960.87,0.22,0,248.76,1967,1974
2140,ADA,1.1793,0.0014,0,0,1,2
2150,BTC,56091,0.01,0,0,56093,56100
2150,ETH,1960.62,0.79,0,0,1967,1974
2150,ADA,1.17845,0.0009,0,0,1,2
2160,BTC,56085.9,0.01,0,0,56090,56100
2160,ETH,1959.5,0.76,0,199,1967,1974
2160,ADA,1.1794,0.0008,0,0,1,2
2170,BTC,56060,0.01,0,0,56090,56100
2170,ETH,1961.97,0.4,0,0,1967,1974
2170,ADA,1.1822,0.0016,0,0,1,2
2180,BTC,56100,0.01,0,0,56090,56100
2180,ETH,1964.62,0.76,0,0,1967,1974
2180,ADA,1.18395,0.0015,0,0,1,2
2190,BTC,56130.5,0.01,0,0,56090,56100
2190,ETH,1964.89,0.19,0,0,1967,1974
2190,ADA,1.18235,0.0015,0,0,1,2
2200,BTC,56135.5,0.01,0,0,56090,56100
2200,ETH,1964.62,0.19,0,0,1967,1974
2200,ADA,1.1829,0.0004,0,0,1,2
2210,BTC,56144.9,0.01,0,6041.52,56090,56100
2210,ETH,1964.99,0.01,292.63,0,1967,1968
2210,ADA,1.1828,0.001,0,0,1,2
2220,BTC,56151,0.01,0,0,56090,56100
2220,ETH,1965.7,0.58,0,0,1967,1968
2220,ADA,1.1825,0.001,0,0,1,2
2230,BTC,56169.2,0.01,0,0,56090,56100
2230,ETH,1966.89,0.01,2881.95,0,1967,1968
2230,ADA,1.1818,0.001,0,124.15,1,2
2240,BTC,56169.2,0.01,0,0,56090,56122
2240,ETH,1966.88,0.01,0,99.62,1967,1968
2240,ADA,1.18165,0.0015,0,0,1,2
2250,BTC,56100,0.01,0,2118.71,56096,56122
2250,ETH,1963.84,0.16,0,0,1966,1968
2250,ADA,1.1776,0.0012,0,0,1,2
2260,BTC,56100,0.01,0,0,56096,56100
2260,ETH,1961.3,0.11,0,0,1966,1968
2260,ADA,1.1758,0.0012,0,0,1,2
2270,BTC,56039,0.01,0,0,56096,56100
2270,ETH,1958.9,1.12,0,0,1966,1968
2270,ADA,1.17725,0.0009,0,1990.25,1,2
2280,BTC,55977.1,9.94,0,100.14,56096,56100
2280,ETH,1959.07,0.55,0,49.57,1966,1968
2280,ADA,1.17455,0.0009,0,0,1,2
2290,BTC,55950,0.01,0,0,56096,56100
2290,ETH,1957.67,0.27,0,0,1966,1968
2290,ADA,1.17365,0.0001,0,0,1,2
2300,BTC,55934.9,0.01,0,0,56096,56100
2300,ETH,1956.28,0.55,0,0,1966,1968
2300,ADA,1.17675,0.0005,0,0,1,2
2310,BTC,55900.1,0.01,0,0,56096,56100
2310,ETH,1957.27,0.31,0,89.68,1966,1968
2310,ADA,1.17315,0.0003,0,0,1,2
2320,BTC,55910.6,21.24,0,27.87,56096,56100
2320,ETH,1953.26,0.01,0,835.93,1966,1968
2320,ADA,1.1723,0.001,0,0,1,2
2330,BTC,55883.2,0.01,0,0,56096,56100
2330,ETH,1953.8,0.37,0,0,1966,1968
2330,ADA,1.1716,0.001,0,0,1,2
2340,BTC,55805.8,11.59,0,3204.58,56096,56100
2340,ETH,1951.33,0.66,0,824.11,1966,1968
2340,ADA,1.1724,0.0006,0,143.3,1,2
2350,BTC,55834.4,14.66,222.44,0,56087,56100
2350,ETH,1951.16,0.32,29.26,2655.97,1966,1968
2350,ADA,1.1715,0.0012,0,0,1,2
2360,BTC,55831.5,11.05,0,47.74,56087,56100
2360,ETH,1950.36,0.68,0,0,1966,1968
2360,ADA,1.17075,0.0011,0,0,1,2
2370,BTC,55808.5,0.01,37625.7,0,56087,56100
2370,ETH,1949.13,0.01,0,4919.68,1966,1968
2370,ADA,1.1719,0.0012,0,0,1,2
2380,BTC,55798.2,0.01,0,130.5,56083,56100
2380,ETH,1949.99,0.01,0,0,1966,1968
2380,ADA,1.17235,0.0013,0,0,1,2
2390,BTC,55837.8,0.01,0,0,56083,56100
2390,ETH,1951.09,1.21,0,0,1966,1968
2390,ADA,1.17045,0.0013,0,0,1,2
2400,BTC,55854.9,3.41,0,0,56083,56100
2400,ETH,1949.52,0.06,0,0,1965,1968
2400,ADA,1.16765,0.0001,0,0,1,2
2410,BTC,55783.5,16.9,0,1447.03,56075,56100
2410,ETH,1944.06,0.05,0,195.55,1965,1968
2410,ADA,1.17085,0.0015,0,0,1,2
2420,BTC,55700,0.01,0,0,56075,56100
2420,ETH,1947.11,1.44,803.8,0,1965,1968
2420,ADA,1.16995,0.0013,0,0,1,2
2430,BTC,55794,0.01,0,0,56075,56100
2430,ETH,1946.7,0.31,0,0,1965,1968
2430,ADA,1.1684,0.0018,0,55.32,1,2
2440,BTC,55780.3,9.81,0,0,56075,56100
2440,ETH,1943.38,0.55,0,0,1965,1968
2440,ADA,1.16845,0.0011,0,5.96,1,2
2450,BTC,55717.9,0.01,0,0,56075,56100
2450,ETH,1944.77,0.26,0,0,1965,1968
2450,ADA,1.1687,0.002,0,0,1,2
2460,BTC,55733.3,0.01,0,0,56075,56100
2460,ETH,1942.95,0.76,0,0,1965,1968
2460,ADA,1.16905,0.0007,0,0,1,2
2470,BTC,55733.2,6.38,0,523.6,56075,56100
2470,ETH,1942.38,0.76,0,34.06,1965,1968
2470,ADA,1.1672,0.0014,0,8.96,1,2
2480,BTC,55735.9,0.01,0,139.34,56075,56100
2480,ETH,1942.91,0.01,0,0,1965,1968
2480,ADA,1.16815,0.0015,0,0,1,2
2490,BTC,55731.3,0.01,0,0,56075,56100
2490,ETH,1944.3,0.01,0,99.5,1965,1968
2490,ADA,1.1687,0.0008,0,0,1,2
2500,BTC,55745.8,8.76,0,0,56054,56100
2500,ETH,1944.43,1.07,0,96231.4,1965,1968
2500,ADA,1.169,0.001,0,0,1,2
2510,BTC,55790.3,0.01,0,31.36,56054,56100
2510,ETH,1944.99,0.01,0,0,1965,1968
2510,ADA,1.1686,0.001,0,0,1,2
2520,BTC,55828.1,18.1,0,201.21,56054,56100
2520,ETH,1944.33,0.67,0,4.04,1965,1968
2520,ADA,1.16835,0.0009,0,0,1,2
2530,BTC,55827.2,5.12,0,0,56053,56100
2530,ETH,1944.99,0.01,0,0,1965,1968
2530,ADA,1.16795,0.0015,0,119.01,1,2
2540,BTC,55832.3,5.5,0,91842.6,56053,56100
2540,ETH,1945.01,0.01,0,612.08,1965,1968
2540,ADA,1.167,0.0002,0,0,1,2
2550,BTC,55835.1,0.01,0,0,56053,56100
2550,ETH,1941.49,0.07,0,1449.08,1965,1968
2550,ADA,1.16845,0.0003,0,0,1,2
2560,BTC,55840.8,0.08,0,0,56053,56100
2560,ETH,1944.01,0.92,0,0,1965,1968
2560,ADA,1.1685,0.001,0,0,1,2
2570,BTC,55870,0.01,1988.17,0,56035,56100
2570,ETH,1942.74,0.6,0,0,1965,1968
2570,ADA,1.1689,0.0008,0,0,1,2
2580,BTC,55861.4,8.21,0,96.52,56035,56100
2580,ETH,1943.52,0.8,713.07,0,1964,1968
2580,ADA,1.16815,0.0011,0,0,1,2
2590,BTC,55865.5,0.01,0,0,56035,56100
2590,ETH,1941.55,0.5,0,72.89,1964,1968
2590,ADA,1.1663,0.001,0,6623.12,1,2
2600,BTC,55813.2,6.65,0,0,56025,56100
2600,ETH,1938.25,0.52,0,45.1,1964,1968
2600,ADA,1.16335,0.0005,0,0,1,2
2610,BTC,55753.7,7.46,0,841.8,56025,56100
2610,ETH,1937.92,0.84,0,0,1964,1968
2610,ADA,1.16045,0.0003,0,0,1,2
2620,BTC,55730.2,0.01,0,1242.7,56025,56100
2620,ETH,1930.61,1.04,24005.3,0,1963,1968
2620,ADA,1.16225,0.0013,0,0,1,2
2630,BTC,55626.9,10.87,18238.1,0,56025,56100
2630,ETH,1934.64,0.71,0,0,1963,1968
2630,ADA,1.16335,0.0011,0,0,1,2
2640,BTC,55650.1,0.01,0,126.13,56025,56100
2640,ETH,1938.17,1.06,9038.88,0,1963,1968
2640,ADA,1.1669,0.0016,0,0,1,2
2650,BTC,55660.3,0.01,0,0,56025,56100
2650,ETH,1940.55,0.49,0,23.4,1963,1968
2650,ADA,1.168,0.0008,0,0,1,2
2660,BTC,55814.3,0.01,0,0,56022,56100
2660,ETH,1943.56,0.62,0,0,1963,1968
2660,ADA,1.17065,0.0011,0,0,1,2
2670,BTC,55893.3,10.41,0,0,56015,56100
2670,ETH,1944.38,0.01,0,0,1963,1968
2670,ADA,1.17355,0.0009,0,0,1,2
2680,BTC,55996,3.69,5085.51,96.86,56005,56100
2680,ETH,1949.11,0.64,0,1200.21,1963,1968
2680,ADA,1.17605,0.0011,0,0,1,2
2690,BTC,56060,13.07,0,0,56005,56100
2690,ETH,1953.31,0.01,0,0,1963,1968
2690,ADA,1.17545,0.0001,0,0,1,2
2700,BTC,56077.1,0.01,0,0,56005,56100
2700,ETH,1953.66,1.15,0,0,1963,1968
2700,ADA,1.17775,0.0007,0,0,1,2
2710,BTC,56072.6,9.87,0,191.3,56087,56100
2710,ETH,1957.07,1.91,474.98,636.01,1963,1968
2710,ADA,1.17785,0.0003,0,0,1,2
2720,BTC,56100,0.01,0,0,56098,56100
2720,ETH,1957.57,0.88,0,980.74,1963,1968
2720,ADA,1.1784,0.0002,0,0,1,2
2730,BTC,56153.8,9.66,0,0,56098,56122
2730,ETH,1961.74,0.92,0,0,1963,1968
2730,ADA,1.17805,0.0005,0,0,1,2
2740,BTC,56234,0.01,0,0,56098,56122
2740,ETH,1957.81,0.96,0,0,1962,1968
2740,ADA,1.17605,0.0001,0,0,1,2
2750,BTC,56157.6,0.01,0,0,56098,56122
2750,ETH,1956.27,0.01,0,8861.87,1962,1968
2750,ADA,1.1766,0.0006,0,0,1,2
2760,BTC,56157.6,0.01,0,0,56098,56136
2760,ETH,1957.69,0.64,0,0,1962,1968
2760,ADA,1.17605,0.0013,0,0,1,2
2770,BTC,56165.4,10.93,78.89,0,56098,56136
2770,ETH,1953.86,0.46,0,0,1962,1968
2770,ADA,1.1767,0.0012,0,0,1,2
2780,BTC,56124.8,0.73,2019.37,0,56126,56129
2780,ETH,1954.99,0.01,0,0,1962,1968
2780,ADA,1.17805,0.0009,0,0,1,2
2790,BTC,56167.5,2.57,0,114.31,56126,56129
2790,ETH,1954.52,0.82,0,734.3,1962,1968
2790,ADA,1.1791,0.0014,0,0,1,2
2800,BTC,56157.7,5.95,0,0,56126,56129
2800,ETH,1954.52,0.82,0,734.3,1962,1968
2800,ADA,1.1792,0.0016,0,0,1,2
2810,BTC,56138.5,1.33,0,0,56126,56129
2810,ETH,1954.99,0.01,0,0,1962,1968
2810,ADA,1.18,0.0008,0,0,1,2
2820,BTC,56171.7,13.24,0,0,56126,56129
2820,ETH,1954.99,0.01,0,0,1962,1968
2820,ADA,1.1823,0.0016,1190.25,0,1,2
2830,BTC,56185.1,2.37,0,0,56126,56129
2830,ETH,1954.99,0.01,0,0,1962,1968
2830,ADA,1.18095,0.0009,0,0,1,2
2840,BTC,56200,0.01,0,0,56126,56129
2840,ETH,1954.99,0.01,0,0,1962,1968
2840,ADA,1.18005,0.0013,0,0,1,2
2850,BTC,56211.1,0.01,1240.86,0,56126,56140
2850,ETH,1956.03,0.84,0,0,1962,1968
2850,ADA,1.1795,0.0008,0,0,1,2
2860,BTC,56204.8,7.1,0,172.12,56126,56140
2860,ETH,1957.16,0.72,0,0,1962,1968
2860,ADA,1.1794,0.001,0,0,1,2
2870,BTC,56181.9,3.39,0,0,56126,56174
2870,ETH,1956.91,0.23,0,4536.84,1962,1968
2870,ADA,1.17825,0.0015,0,0,1,2
2880,BTC,56178.2,0.01,0,0,56126,56174
2880,ETH,1954.95,0.29,0,0,1962,1968
2880,ADA,1.1785,0.0014,0,0,1,2
2890,BTC,56178.2,0.01,0,0,56126,56174
2890,ETH,1955.45,0.78,36315.6,0,1962,1968
2890,ADA,1.17745,0.0007,0,0,1,2
2900,BTC,56127.9,0.01,0,8578.97,56126,56174
2900,ETH,1953.96,0.42,0,0,1962,1968
2900,ADA,1.1793,0.0012,0,0,1,2
2910,BTC,56093.6,0.01,1317.84,0,56126,56174
2910,ETH,1956.07,0.19,0,134.44,1962,1968
2910,ADA,1.1776,0.0008,0,0,1,2
2920,BTC,56100.4,0.78,0,0,56126,56174
2920,ETH,1955.39,0.84,0,0,1962,1968
2920,ADA,1.177,0.001,0,0,1,2
2930,BTC,56090,0.01,0,0,56126,56174
2930,ETH,1953.7,0.4,0,146.05,1961,1968
2930,ADA,1.17595,0.0007,0,0,1,2
2940,BTC,56066.3,9.79,0,0,56126,56174
2940,ETH,1953.24,0.07,0,49.75,1961,1968
2940,ADA,1.17785,0.0013,0,0,1,2
2950,BTC,56056.7,0.01,0,0,56126,56174
2950,ETH,1953.17,0.34,0,990.01,1961,1968
2950,ADA,1.17665,0.0013,0,0,1,2
2960,BTC,56069.1,0.01,0,0,56126,56174
2960,ETH,1952.6,0.01,0,0,1961,1968
2960,ADA,1.1761,0.0012,0,0,1,2
2970,BTC,56000.8,0.01,0,0,56112,56174
2970,ETH,1953.94,0.22,0,490.14,1961,1968
2970,ADA,1.17605,0.0001,0,0,1,2
2980,BTC,56050,0.01,0,0,56112,56174
2980,ETH,1954.29,0.26,0,0,1961,1968
2980,ADA,1.176,0.0008,0,0,1,2
2990,BTC,56026.3,0.01,0,1593.65,56112,56174
2990,ETH,1954.48,0.55,0,0,1961,1968
2990,ADA,1.17545,0.0009,0,0,1,2
3000,BTC,56032.8,1.08,0,0,56112,56174
3000,ETH,1953.86,0.59,0,646.8,1961,1968
3000,ADA,1.1745,0.0008,0,0,1,2
3010,BTC,56038.7,1.51,0,0,56098,56174
3010,ETH,1953.68,0.33,0,0,1961,1968
3010,ADA,1.17465,0.0009,0,0,1,2
3020,BTC,56040.7,0.01,0,0,56098,56174
3020,ETH,1953.53,0.01,0,478.31,1961,1968
3020,ADA,1.17275,0.0019,0,0,1,2
3030,BTC,56006.4,0.01,0,0,56092,56174
3030,ETH,1951.2,0.01,0,0,1961,1968
3030,ADA,1.1722,0.001,0,0,1,2
3040,BTC,56003.2,5,2197.16,32.82,56007,56008
3040,ETH,1951.5,0.68,0,0,1961,1968
3040,ADA,1.17215,0.0015,0,0,1,2
3050,BTC,55972.4,6.1,0,0,56007,56008
3050,ETH,1949.46,0.89,0,357.96,1961,1968
3050,ADA,1.17165,0.0011,0,0,1,2
3060,BTC,55940,0.01,0,1351.8,56007,56008
3060,ETH,1948.58,0.88,972.1,0,1960,1968
3060,ADA,1.1723,0.0008,0,0,1,2
3070,BTC,55954.8,9.58,0,0,56007,56008
3070,ETH,1948.77,0.27,0,0,1960,1968
3070,ADA,1.1713,0.0006,0,0,1,2
3080,BTC,55956.3,0.01,0,0,56007,56008
3080,ETH,1946.58,0.01,0,0,1960,1968
3080,ADA,1.1708,0.0008,0,0,1,2
3090,BTC,55940.8,0.01,0,0,56005,56008
3090,ETH,1945.44,0.71,0,0,1960,1968
3090,ADA,1.1729,0.0012,0,0,1,2
3100,BTC,55920.7,5.35,0,171.77,56005,56008
3100,ETH,1947.17,0.77,0,0,1960,1968
3100,ADA,1.1743,0.001,0,103.04,1,2
3110,BTC,55952.7,0.01,0,0,56005,56008
3110,ETH,1948.38,0.65,0,0,1960,1968
3110,ADA,1.17425,0.0015,0,0,1,2
3120,BTC,56033,9.33,0,0,56005,56008
3120,ETH,1949.15,0.69,33.39,0,1960,1968
3120,ADA,1.1763,0.0004,0,0,1,2
3130,BTC,56038.6,16.61,0,0,56018,56174
3130,ETH,1951.96,0.01,0,0,1960,1968
3130,ADA,1.17795,0.0019,0,0,1,2
3140,BTC,56056.6,0.01,12206.8,0,56045,56061
3140,ETH,1954.25,0.7,0,0,1960,1968
3140,ADA,1.17905,0.0009,0,0,1,2
3150,BTC,56075.3,3.55,0,0,56045,56061
3150,ETH,1955.9,0.61,0,0,1959,1968
3150,ADA,1.1827,0.0006,0,0,1,2
3160,BTC,56129.7,16.25,0,0,56045,56061
3160,ETH,1957.67,0.92,0,0,1959,1968
3160,ADA,1.18525,0.0005,0,0,1,2
3170,BTC,56178.4,0.01,6911.26,0,56045,56061
3170,ETH,1960.8,1.19,0,0,1959,1965
3170,ADA,1.18375,0.0011,0,23.32,1,2
3180,BTC,56250,0.01,2564.36,0,56045,56061
3180,ETH,1959.98,0.22,0,0,1959,1965
3180,ADA,1.1812,0.001,0,0,1,2
3190,BTC,56221.3,2.77,0,0,56045,56061
3190,ETH,1959.32,0.47,0,0,1959,1963
3190,ADA,1.18195,0.0003,0,0,1,2
3200,BTC,56188.7,9.03,189.61,0,56045,56061
3200,ETH,1959.7,0.37,0,0,1959,1960
3200,ADA,1.1804,0.0008,0,0,1,2
3210,BTC,56182.3,0.01,0,0,56045,56061
3210,ETH,1958.85,0.01,0,1960.52,1959,1960
3210,ADA,1.18,0.0012,0,0,1,2
3220,BTC,56127.2,5.7,0,6.03,56124,56169
3220,ETH,1957.72,0.7,0,286.92,1959,1960
3220,ADA,1.17995,0.0001,0,0,1,2
3230,BTC,56144.6,4.33,0,0,56124,56169
3230,ETH,1958.57,0.87,0,0,1959,1960
3230,ADA,1.181,0.0012,0,0,1,2
3240,BTC,56125,17.33,0,245.06,56124,56131
3240,ETH,1956.39,0.64,0,391.35,1959,1960
3240,ADA,1.18045,0.0013,0,0,1,2
3250,BTC,56101.6,3.89,0,489.98,56124,56131
3250,ETH,1956.99,0.01,0,0,1959,1960
3250,ADA,1.18125,0.0007,0,0,1,2
3260,BTC,56145.3,0.01,0,0,56124,56150
3260,ETH,1958.95,0.08,0,2352.08,1959,1960
3260,ADA,1.1819,0.0008,0,0,1,2
3270,BTC,56169.3,0.01,1910.61,0,56124,56146
3270,ETH,1958.93,0.01,0,0,1959,1960
3270,ADA,1.1822,0.0008,0,440.85,1,2
3280,BTC,56172.1,0.01,0,0,56124,56150
3280,ETH,1960.47,0.01,0,0,1959,1960
3280,ADA,1.1823,0.0014,0,0,1,2
3290,BTC,56177.8,0.01,0,0,56124,56150
3290,ETH,1959.73,0.3,0,23.38,1959,1960
3290,ADA,1.181,0.0004,0,0,1,2
3300,BTC,56179.9,0.01,0,0,56124,56150
3300,ETH,1959.78,0.35,0,1076.69,1959,1960
3300,ADA,1.18025,0.0007,0,39.91,1,2
3310,BTC,56179.1,0.01,1738.46,0,56124,56150
3310,ETH,1958.98,0.31,0,0,1959,1960
3310,ADA,1.18045,0.0015,0,13.46,1,2
3320,BTC,56157.7,0.01,0,0,56124,56150
3320,ETH,1959.38,0.45,0,1820.86,1959,1960
3320,ADA,1.17955,0.0009,0,0,1,2
3330,BTC,56157.7,0.01,0,0,56124,56150
3330,ETH,1958.26,0.01,0,421.39,1959,1960
3330,ADA,1.1787,0.0012,0,0,1,2
3340,BTC,56115,0.01,0,691.43,56139,56150
3340,ETH,1958.7,0.68,218.66,0,1959,1960
3340,ADA,1.1803,0.0008,0,0,1,2
3350,BTC,56107.3,0.01,0,0,56139,56150
3350,ETH,1958.81,0.34,1943.31,248.76,1959,1960
3350,ADA,1.1792,0.0012,0,0,1,2
3360,BTC,56108.4,0.01,0,0,56139,56150
3360,ETH,1957.69,0.59,0,0,1959,1960
3360,ADA,1.1802,0.0004,0,0,1,2
3370,BTC,56093.6,0.01,0,301.79,56139,56150
3370,ETH,1959.68,0.58,0,0,1959,1960
3370,ADA,1.1801,0.0004,0,0,1,2
3380,BTC,56100.3,0.01,0,0,56139,56150
3380,ETH,1958.62,0.01,0,0,1959,1960
3380,ADA,1.1811,0.0008,0,0,1,2
3390,BTC,56107.6,0.01,0,0,56139,56150
3390,ETH,1958.98,0.07,0,0,1959,1960
3390,ADA,1.1793,0.001,0,2.93,1,2
3400,BTC,56116.1,0.01,0,0,56139,56150
3400,ETH,1958.34,0.52,0,0,1959,1960
3400,ADA,1.17895,0.0007,0,0,1,2
3410,BTC,56100.3,0.01,0,0,56139,56150
3410,ETH,1959.66,0.29,0,0,1959,1960
3410,ADA,1.17895,0.0007,0,0,1,2
3420,BTC,56107.6,0.01,0,0,56124,56150
3420,ETH,1958.7,0.31,0,0,1959,1960
3420,ADA,1.1792,0.0008,0,0,1,2
3430,BTC,56100,0.01,0,0,56124,56150
3430,ETH,1958.72,0.36,0,295.72,1959,1960
3430,ADA,1.17955,0.0013,0,0,1,2
3440,BTC,56065.7,8.83,76042.6,1228.51,56111,56150
3440,ETH,1958.89,0.01,0,656.59,1959,1960
3440,ADA,1.18015,0.0005,0,0,1,2
3450,BTC,56091.5,0.01,0,0,56111,56150
3450,ETH,1959.99,0.01,0,0,1959,1960
3450,ADA,1.1815,0.0008,0,0,1,2
3460,BTC,56131.1,0.01,0,0,56111,56150
3460,ETH,1960.99,0.01,0,0,1959,1960
3460,ADA,1.1826,0.001,0,0,1,2
3470,BTC,56143.9,2.53,0,0,56142,56150
3470,ETH,1962.33,0.11,0,0,1959,1960
3470,ADA,1.1831,0.0012,0,0,1,2
3480,BTC,56202.4,0.01,0,0,56142,56158
3480,ETH,1961.47,0.3,0,0,1959,1961
3480,ADA,1.18205,0.0005,0,0,1,2
3490,BTC,56160.9,0.01,0,1609.55,56142,56158
3490,ETH,1961.88,0.01,0,0,1959,1961
3490,ADA,1.1827,0.0008,0,0,1,2
3500,BTC,56162.5,0.01,0,0,56142,56161
3500,ETH,1962.5,0.14,0,0,1959,1961
3500,ADA,1.18305,0.0009,0,0,1,2
3510,BTC,56209.9,0.01,0,0,56142,56179
3510,ETH,1962.99,0.01,0,0,1959,1962
3510,ADA,1.1825,0.0012,0,0,1,2
3520,BTC,56197.8,4.35,0,0,56142,56187
3520,ETH,1962.34,0.59,0,3926,1959,1962
3520,ADA,1.18225,0.0007,0,0,1,2
3530,BTC,56200.5,0.01,0,0,56142,56187
3530,ETH,1963.12,0.41,0,0,1960,1962
3530,ADA,1.18265,0.0009,0,0,1,2
3540,BTC,56216.5,10.41,0,0,56142,56189
3540,ETH,1963.88,0.14,0,0,1960,1962
3540,ADA,1.1831,0.0006,0,0,1,2
3550,BTC,56220.3,0.01,0,0,56142,56189
3550,ETH,1964.98,0.01,0,0,1960,1962
3550,ADA,1.18285,0.0009,0,0,1,2
3560,BTC,56193.9,5.88,0,0,56142,56189
3560,ETH,1964.46,0.26,0,10235.8,1960,1962
3560,ADA,1.18255,0.0007,0,0,1,2
3570,BTC,56193.4,0.01,0,0,56142,56189
3570,ETH,1965.58,0.54,0,0,1960,1962
3570,ADA,1.1833,0.0006,0,0,1,2
3580,BTC,56196.1,5.56,0,0,56142,56189
3580,ETH,1965.84,0.01,0,0,1960,1962
3580,ADA,1.18325,0.0009,0,4961.92,1,2
3590,BTC,56207.3,4.11,0,0,56142,56193
3590,ETH,1965.99,0.01,0,0,1960,1962
3590,ADA,1.18325,0.0009,0,0,1,2
